company_id,industry,state,grid_factor,annual_kwh,monthly_kwh_avg,revenue_lakhs,annual_co2_kg,co2_per_lakh_revenue,energy_efficiency,solar_percent,ev_percent,has_rec,has_iso14001,tariff_avg,carbon_score,grade,grade_encoded
COMP_1157,steel,telangana,0.74,935286.06,77940.51,20493.58,692111.69,33.77,0.4203,0,0,0,0,6.76,54.6,B,2
COMP_1158,cement,karnataka,0.62,483751.43,40312.62,10338.1,611074.8,59.11,0.6655,25,0,0,0,5.99,58.9,B,2
COMP_1159,pharma,madhya_pradesh,0.83,300814.48,25067.87,3971.63,249676.02,62.86,0.2556,40,0,0,0,8.65,53.9,B,2
COMP_1160,food_processing,maharashtra,0.79,179955.33,14996.28,2068.36,142164.71,68.73,0.4735,0,0,0,0,7.14,63.6,B,2
COMP_1161,plastics,andhra_pradesh,0.72,92622.01,7718.5,860.93,126262.33,146.66,0.8862,5,0,0,0,7.58,63.8,B,2
COMP_1162,plastics,punjab,0.76,375575.17,31297.93,6715.89,285437.13,42.5,0.0822,0,0,0,0,6.87,44.3,C,1
COMP_1163,pharma,uttar_pradesh,0.85,255719.77,21309.98,2377.68,217361.8,91.42,0.3976,15,0,0,0,7.65,49.2,C,1
COMP_1164,plastics,madhya_pradesh,0.83,250371.97,20864.33,2444.38,207808.74,85.02,0.345,10,0,0,1,6.86,57.9,B,2
COMP_1165,auto_components,haryana,0.8,195684.21,16307.02,3066.88,156547.37,51.04,0.707,5,0,1,1,7.54,67.6,B+,3
COMP_1166,it_services,karnataka,0.62,107656.98,8971.41,2088.85,66747.33,31.95,0.5106,0,0,0,0,9.86,50.9,B,2
COMP_1167,textile,karnataka,0.62,105524.74,8793.73,1460.87,65425.34,44.79,0.5733,0,0,0,0,7.59,47.6,C,1
COMP_1168,food_processing,chhattisgarh,0.92,231228.89,19269.07,3970.1,361457.0,91.04,0.5689,30,10,0,0,6.44,63.7,B,2
COMP_1169,paper,gujarat,0.82,174991.56,14582.63,3689.59,143493.08,38.89,0.685,30,0,0,0,7.74,65.3,B+,3
COMP_1170,auto_components,kerala,0.42,162742.62,13561.89,3848.95,173027.95,44.95,0.7462,0,0,0,0,6.75,58.0,B,2
COMP_1171,pharma,west_bengal,0.9,176246.17,14687.18,3048.53,158621.55,52.03,0.7022,0,0,0,1,8.48,67.9,B+,3
COMP_1172,textile,tamil_nadu,0.68,164489.66,13707.47,3881.9,111852.97,28.81,0.6144,0,10,0,0,6.98,53.3,B,2
COMP_1173,steel,madhya_pradesh,0.83,380373.53,31697.79,5017.0,315710.03,62.93,0.6204,5,0,0,0,7.36,51.4,B,2
COMP_1174,food_processing,tamil_nadu,0.68,224595.15,18716.26,2438.65,152724.7,62.63,0.4732,0,5,0,0,7.05,53.2,B,2
COMP_1175,chemicals,rajasthan,0.88,265538.4,22128.2,4577.85,233673.79,51.04,0.6692,15,0,0,0,7.17,67.5,B+,3
COMP_1176,textile,telangana,0.74,193596.17,16133.01,3302.9,267782.23,81.07,0.4181,30,20,0,1,7.34,57.4,B,2
COMP_1177,auto_components,maharashtra,0.79,386575.4,32214.62,5730.56,305394.57,53.29,0.4207,10,0,0,0,7.43,53.0,B,2
COMP_1178,steel,haryana,0.8,773120.84,64426.74,19125.68,1115768.0,58.34,0.5054,40,0,0,0,6.82,53.4,B,2
COMP_1179,steel,telangana,0.74,617594.95,51466.25,10720.18,854257.34,79.69,0.4355,5,0,0,1,7.46,59.0,B,2
COMP_1180,plastics,delhi,0.72,368709.73,30725.81,3891.82,502625.1,129.15,0.4016,5,0,0,1,7.03,57.0,B,2
COMP_1181,paper,delhi,0.72,82322.86,6860.24,1360.54,59272.46,43.57,0.9264,0,0,0,0,7.82,70.3,B+,3
COMP_1182,cement,kerala,0.42,376142.43,31345.2,5998.96,399914.63,66.66,0.6914,15,10,0,0,7.07,59.6,B,2
COMP_1183,food_processing,maharashtra,0.79,241294.15,20107.85,3271.59,345822.78,105.7,0.2991,0,0,0,1,6.9,57.4,B,2
COMP_1184,auto_components,maharashtra,0.79,167085.03,13923.75,4049.5,239466.27,59.13,0.7428,30,0,0,0,6.93,72.9,B+,3
COMP_1185,paper,haryana,0.8,419258.21,34938.18,3537.87,605073.45,171.03,0.0014,0,0,0,0,6.96,28.0,D,0
COMP_1186,steel,telangana,0.74,503473.2,41956.1,8886.35,696404.13,78.37,0.4725,50,15,0,0,6.21,48.6,C,1
COMP_1187,steel,madhya_pradesh,0.83,879174.75,73264.56,13095.59,1295200.24,98.9,0.2657,30,0,0,0,6.63,53.0,B,2
COMP_1188,paper,madhya_pradesh,0.83,214222.68,17851.89,2297.21,315592.86,137.38,0.5768,0,5,1,0,6.69,65.6,B+,3
COMP_1189,textile,delhi,0.72,92087.49,7673.96,1402.94,125533.67,89.48,0.8624,0,0,1,1,6.79,75.3,B+,3
COMP_1190,textile,uttar_pradesh,0.85,273415.07,22784.59,4053.29,408263.39,100.72,0.1421,0,0,0,0,6.82,41.4,C,1
COMP_1191,food_processing,karnataka,0.62,221715.63,18476.3,3900.45,137463.69,35.24,0.3737,30,20,1,0,7.52,61.5,B,2
COMP_1192,paper,haryana,0.8,340246.86,28353.9,8342.77,272197.49,32.63,0.4503,0,5,0,0,6.82,47.1,C,1
COMP_1193,paper,delhi,0.72,311337.64,25944.8,4457.21,224163.1,50.29,0.2675,0,5,0,0,6.76,48.2,C,1
COMP_1194,textile,jharkhand,0.89,176554.02,14712.83,3603.53,157133.07,43.61,0.4928,30,10,0,0,7.96,56.8,B,2
COMP_1195,textile,bihar,0.84,233605.82,19467.15,4521.92,196228.89,43.4,0.2006,5,15,0,0,6.89,53.5,B,2
COMP_1196,pharma,odisha,0.91,381019.9,31751.66,5639.62,346728.11,61.48,0.0829,40,0,1,1,8.29,60.5,B,2
COMP_1197,it_services,madhya_pradesh,0.83,164004.84,13667.07,2624.8,136124.02,51.86,0.124,10,5,0,0,8.87,41.2,C,1
COMP_1198,cement,madhya_pradesh,0.83,312280.07,26023.34,3176.59,259192.45,81.59,0.7693,0,30,1,0,6.93,70.3,B+,3
COMP_1199,it_services,odisha,0.91,163634.96,13636.25,3485.53,254157.82,72.92,0.057,10,10,0,0,8.34,40.2,C,1
COMP_1200,steel,maharashtra,0.79,596757.61,49729.8,7103.52,471438.51,66.37,0.489,0,0,0,0,7.11,55.4,B,2
COMP_1201,paper,andhra_pradesh,0.72,154207.28,12850.61,3559.68,111029.24,31.19,0.6092,0,20,0,1,7.2,70.4,B+,3
COMP_1202,plastics,gujarat,0.82,355061.92,29588.49,3082.33,291150.78,94.46,0.1549,5,15,0,1,7.02,59.0,B,2
COMP_1203,steel,madhya_pradesh,0.83,851176.76,70931.4,11223.84,706476.71,62.94,0.2292,10,10,0,0,7.28,47.4,C,1
COMP_1204,cement,tamil_nadu,0.68,512967.17,42747.26,11482.04,348817.68,30.38,0.5884,40,20,0,0,6.51,64.1,B,2
COMP_1205,food_processing,haryana,0.8,232006.3,19333.86,3974.89,185605.04,46.69,0.3903,25,20,1,0,6.62,63.9,B,2
COMP_1206,plastics,delhi,0.72,315771.08,26314.26,7172.05,430459.13,60.02,0.4548,0,15,0,1,8.31,55.9,B,2
COMP_1207,auto_components,rajasthan,0.88,310852.0,25904.33,3938.73,473489.76,120.21,0.4374,0,0,0,1,7.57,65.8,B+,3
COMP_1208,steel,rajasthan,0.88,770987.18,64248.93,18502.42,1174367.67,63.47,0.361,0,0,0,0,6.32,41.8,C,1
COMP_1209,it_services,chhattisgarh,0.92,126086.72,10507.23,2473.9,115999.78,46.89,0.556,15,5,0,0,9.3,50.4,B,2
COMP_1210,plastics,karnataka,0.62,300006.07,25000.51,7343.02,378967.67,51.61,0.3587,10,0,0,1,7.29,60.2,B,2
COMP_1211,auto_components,bihar,0.84,504395.78,42032.98,10856.65,748119.81,68.91,0.1234,0,20,1,0,7.02,51.4,B,2
COMP_1212,food_processing,karnataka,0.62,55578.61,4631.55,1053.97,34458.74,32.69,0.7224,40,0,0,0,6.32,62.7,B,2
COMP_1213,chemicals,tamil_nadu,0.68,611526.37,50960.53,5372.53,415837.93,77.4,0.2172,15,10,0,0,8.45,56.9,B,2
COMP_1214,paper,tamil_nadu,0.68,150858.48,12571.54,3167.93,199615.94,63.01,0.6663,0,0,0,0,7.3,60.7,B,2
COMP_1215,food_processing,odisha,0.91,269148.76,22429.06,5978.88,244925.37,40.97,0.2913,0,10,0,0,7.41,48.2,C,1
COMP_1216,paper,punjab,0.76,390217.26,32518.1,5445.52,547552.86,100.55,0.538,0,20,0,0,7.32,54.6,B,2
COMP_1217,plastics,uttar_pradesh,0.85,385972.34,32164.36,5373.91,328076.49,61.05,0.1193,0,0,0,0,7.85,41.4,C,1
COMP_1218,it_services,telangana,0.74,82712.4,6892.7,1362.6,61207.18,44.92,0.7224,40,0,0,0,9.36,59.4,B,2
COMP_1219,textile,odisha,0.91,288277.18,24023.1,3951.37,262332.23,66.39,0.0071,25,0,1,1,7.47,60.3,B,2
COMP_1220,cement,tamil_nadu,0.68,552975.5,46081.29,9987.64,731697.18,73.26,0.6264,10,0,0,0,6.46,63.1,B,2
COMP_1221,food_processing,andhra_pradesh,0.72,308256.88,25688.07,5427.45,420215.77,77.42,0.2035,0,0,0,0,7.55,50.9,B,2
COMP_1222,steel,tamil_nadu,0.68,343954.54,28662.88,3786.18,455120.64,120.21,0.6236,25,0,0,0,6.87,61.7,B,2
COMP_1223,pharma,uttar_pradesh,0.85,402892.11,33574.34,9522.87,342458.29,35.96,0.1613,0,10,0,0,8.62,38.9,C,1
COMP_1224,pharma,maharashtra,0.79,330273.16,27522.76,3245.38,473347.5,145.85,0.2972,0,0,0,0,7.48,49.1,C,1
COMP_1225,it_services,chhattisgarh,0.92,111866.33,9322.19,976.89,174869.45,179.01,0.3308,20,0,0,0,9.42,37.1,C,1
COMP_1226,it_services,kerala,0.42,127628.62,10635.72,1465.3,53604.02,36.58,0.2657,30,0,0,1,9.89,47.7,C,1
COMP_1227,pharma,telangana,0.74,138925.54,11577.13,1298.19,192161.81,148.02,0.6274,30,0,0,0,8.51,55.5,B,2
COMP_1228,food_processing,punjab,0.76,237724.76,19810.4,3563.36,333575.39,93.61,0.5736,0,0,0,1,6.71,56.9,B,2
COMP_1229,cement,gujarat,0.82,334192.17,27849.35,5223.42,488989.98,93.61,0.6732,0,30,0,0,5.98,59.2,B,2
COMP_1230,pharma,maharashtra,0.79,197269.96,16439.16,2863.21,155843.27,54.43,0.4968,0,5,1,1,8.34,61.5,B,2
COMP_1231,chemicals,west_bengal,0.9,220559.77,18379.98,5013.44,198503.8,39.59,0.8063,40,0,0,1,7.55,78.3,B+,3
COMP_1232,it_services,kerala,0.42,42693.51,3557.79,1050.06,17931.27,17.08,0.8452,15,0,0,0,8.72,61.4,B,2
COMP_1233,chemicals,rajasthan,0.88,477324.9,39777.08,11500.6,727061.29,63.22,0.3923,5,20,0,0,7.94,60.7,B,2
COMP_1234,plastics,gujarat,0.82,136796.62,11399.72,2561.88,112173.23,43.79,0.7374,0,5,0,1,8.33,70.1,B+,3
COMP_1235,textile,rajasthan,0.88,261473.1,21789.42,2245.82,230096.32,102.46,0.1733,20,0,1,0,7.98,52.5,B,2
COMP_1236,cement,rajasthan,0.88,904888.26,75407.36,9464.71,1378325.8,145.63,0.4319,0,10,0,0,6.07,52.2,B,2
COMP_1237,food_processing,telangana,0.74,146335.9,12194.66,1687.66,108288.57,64.16,0.5365,0,5,0,0,6.36,58.3,B,2
COMP_1238,paper,maharashtra,0.79,441203.89,36766.99,5211.75,348551.07,66.88,0.2485,25,0,0,0,8.09,57.4,B,2
COMP_1239,paper,karnataka,0.62,427486.75,35623.9,9479.68,540001.26,56.96,0.2347,0,0,0,0,6.67,44.1,C,1
COMP_1240,steel,uttar_pradesh,0.85,520927.33,43410.61,5401.04,777848.69,144.02,0.4512,5,15,1,1,7.15,69.4,B+,3
COMP_1241,paper,west_bengal,0.9,400949.68,33412.47,8448.45,618745.55,73.24,0.536,0,5,0,0,7.82,51.0,B,2
COMP_1242,steel,punjab,0.76,332605.89,27717.16,6308.04,252780.48,40.07,0.6439,0,0,0,0,7.01,54.1,B,2
COMP_1243,auto_components,delhi,0.72,232768.01,19397.33,3287.21,167592.97,50.98,0.6308,15,0,0,1,6.97,66.8,B+,3
COMP_1244,steel,punjab,0.76,256210.63,21350.89,2659.24,359514.76,135.19,0.5762,20,0,0,1,6.45,62.8,B,2
COMP_1245,steel,rajasthan,0.88,355837.09,29653.09,3020.38,542011.06,179.45,0.7638,0,15,0,0,7.18,43.1,C,1
COMP_1246,chemicals,maharashtra,0.79,399618.65,33301.55,3480.44,572733.46,164.56,0.4035,0,0,1,0,8.31,46.3,C,1
COMP_1247,pharma,rajasthan,0.88,281736.45,23478.04,5613.69,247928.07,44.16,0.4914,5,5,0,1,8.62,65.9,B+,3
COMP_1248,steel,punjab,0.76,393835.52,32819.63,5615.93,552630.01,98.4,0.8837,5,10,0,1,7.27,66.4,B+,3
COMP_1249,auto_components,haryana,0.8,187134.33,15594.53,1607.29,270072.26,168.03,0.6917,0,15,1,0,7.79,64.7,B,2
COMP_1250,steel,punjab,0.76,683550.14,56962.51,9523.18,959157.56,100.72,0.4602,10,15,0,0,6.99,56.2,B,2
COMP_1251,food_processing,haryana,0.8,310895.41,25907.95,7311.14,248716.33,34.02,0.3951,40,0,0,0,7.03,52.6,B,2
COMP_1252,plastics,uttar_pradesh,0.85,102518.12,8543.18,1952.63,153080.06,78.4,0.7199,0,5,0,0,7.71,57.3,B,2
COMP_1253,cement,kerala,0.42,860714.53,71726.21,12488.26,915111.69,73.28,0.3491,0,10,0,0,6.34,54.9,B,2
COMP_1254,cement,bihar,0.84,719590.19,59965.85,8965.61,1067296.18,119.04,0.5087,10,5,0,0,6.46,53.7,B,2
COMP_1255,chemicals,uttar_pradesh,0.85,226232.19,18852.68,2465.31,337809.9,137.03,0.7333,0,5,1,0,8.24,69.8,B+,3
COMP_1256,chemicals,gujarat,0.82,265097.11,22091.43,2558.52,217379.63,84.96,0.7748,30,0,0,1,7.03,71.8,B+,3
COMP_1257,cement,andhra_pradesh,0.72,585826.09,48818.84,8065.3,798598.13,99.02,0.5127,0,0,1,0,6.9,63.5,B,2
COMP_1258,auto_components,tamil_nadu,0.68,243709.74,20309.15,3757.81,165722.63,44.1,0.6138,0,0,0,1,6.93,56.0,B,2
COMP_1259,pharma,maharashtra,0.79,97086.51,8090.54,1197.41,76698.34,64.05,0.8587,10,0,0,0,7.43,61.2,B,2
COMP_1260,cement,karnataka,0.62,480630.26,40052.52,10645.91,607132.15,57.03,0.8268,0,0,0,0,6.43,67.7,B+,3
COMP_1261,plastics,chhattisgarh,0.92,268041.02,22336.75,4361.21,419001.73,96.07,0.5081,50,0,0,0,7.49,52.3,B,2
COMP_1262,food_processing,madhya_pradesh,0.83,207742.64,17311.89,5145.89,172426.39,33.51,0.3848,0,0,0,0,7.02,50.5,B,2
COMP_1263,it_services,rajasthan,0.88,26204.4,2183.7,296.21,23059.87,77.85,1.0,50,0,0,0,9.73,73.4,B+,3
COMP_1264,textile,maharashtra,0.79,90171.62,7514.3,1543.36,71235.58,46.16,0.6693,0,0,0,0,7.78,64.5,B,2
COMP_1265,steel,jharkhand,0.89,696475.26,58039.61,13715.72,619862.98,45.19,0.4618,0,0,0,1,6.67,65.0,B+,3
COMP_1266,food_processing,chhattisgarh,0.92,164776.15,13731.35,2339.78,257578.08,110.09,0.5544,0,15,0,0,7.5,52.9,B,2
COMP_1267,it_services,maharashtra,0.79,109478.17,9123.18,1201.44,86487.75,71.99,0.675,15,0,0,0,8.24,53.8,B,2
COMP_1268,textile,gujarat,0.82,86709.72,7225.81,1192.23,71101.97,59.64,0.608,20,0,1,0,7.72,68.2,B+,3
COMP_1269,steel,jharkhand,0.89,813797.89,67816.49,10087.03,1247714.92,123.69,0.2862,0,15,0,0,6.7,52.2,B,2
COMP_1270,chemicals,chhattisgarh,0.92,635321.1,52943.42,13527.43,993133.94,73.42,0.2062,0,0,0,0,7.49,42.7,C,1
COMP_1271,chemicals,gujarat,0.82,343582.27,28631.86,5282.87,502729.57,95.16,0.6584,0,0,0,0,7.34,63.8,B,2
COMP_1272,cement,rajasthan,0.88,351763.14,29313.59,6580.02,535805.61,81.43,0.6441,0,0,0,1,6.81,70.2,B+,3
COMP_1273,it_services,punjab,0.76,104445.73,8703.81,866.65,79378.76,91.59,0.498,0,0,0,0,9.2,56.5,B,2
COMP_1274,chemicals,jharkhand,0.89,133233.16,11102.76,2856.85,204273.08,71.5,0.673,0,0,0,0,8.25,58.3,B,2
COMP_1275,paper,maharashtra,0.79,219825.85,18318.82,5032.32,173662.42,34.51,0.8676,15,10,0,0,7.14,65.2,B+,3
COMP_1276,pharma,bihar,0.84,264108.49,22009.04,3698.9,221851.13,59.98,0.2928,25,0,0,1,8.02,62.0,B,2
COMP_1277,cement,maharashtra,0.79,665583.36,55465.28,15769.72,953914.07,60.49,0.4145,10,0,0,0,6.19,41.5,C,1
COMP_1278,pharma,telangana,0.74,82232.82,6852.73,1947.45,60852.28,31.25,0.9297,0,0,0,0,8.67,67.5,B+,3
COMP_1279,food_processing,delhi,0.72,220722.95,18393.58,3609.43,158920.53,44.03,0.541,40,0,0,0,7.53,46.3,C,1
COMP_1280,pharma,bihar,0.84,134667.11,11222.26,1796.11,113120.37,62.98,0.8633,0,0,0,0,8.73,58.3,B,2
COMP_1281,textile,jharkhand,0.89,244508.37,20375.7,5142.14,217612.45,42.32,0.2199,0,5,0,0,7.39,35.0,C,1
COMP_1282,pharma,haryana,0.8,140641.23,11720.1,3430.27,112512.99,32.8,0.7613,0,15,1,1,8.33,71.4,B+,3
COMP_1283,auto_components,punjab,0.76,334953.31,27912.78,7636.25,470006.48,61.55,0.7222,0,15,0,0,7.84,61.6,B,2
COMP_1284,steel,jharkhand,0.89,562798.28,46899.86,10960.06,862882.33,78.73,0.5264,5,0,0,0,6.18,58.7,B,2
COMP_1285,steel,telangana,0.74,516280.42,43023.37,10876.79,382047.51,35.13,0.6493,5,10,0,1,6.82,66.4,B+,3
COMP_1286,it_services,haryana,0.8,155642.71,12970.23,3667.63,124514.17,33.95,0.3088,15,5,0,0,8.51,44.5,C,1
COMP_1287,steel,odisha,0.91,625544.05,52128.67,14137.17,971595.02,68.73,0.4192,25,15,0,0,7.07,52.3,B,2
COMP_1288,auto_components,andhra_pradesh,0.72,412578.21,34381.52,4860.68,297056.31,61.11,0.4447,20,0,0,1,7.38,61.8,B,2
COMP_1289,steel,andhra_pradesh,0.72,842601.86,70216.82,14788.11,606673.34,41.02,0.3152,10,0,1,0,6.75,60.8,B,2
COMP_1290,plastics,haryana,0.8,68585.68,5715.47,562.29,54868.55,97.58,0.7482,0,0,0,0,7.84,58.5,B,2
COMP_1291,it_services,chhattisgarh,0.92,100733.36,8394.45,1251.36,92674.69,74.06,0.5261,0,0,1,1,8.92,67.1,B+,3
COMP_1292,it_services,west_bengal,0.9,52299.78,4358.31,533.99,47069.8,88.15,0.7631,0,10,0,0,9.79,62.9,B,2
COMP_1293,food_processing,uttar_pradesh,0.85,337305.39,28108.78,6654.93,286709.58,43.08,0.0967,15,0,0,1,7.2,57.3,B,2
COMP_1294,pharma,telangana,0.74,81581.3,6798.44,771.38,60370.16,78.26,0.6876,5,5,0,1,8.45,67.6,B+,3
COMP_1295,chemicals,haryana,0.8,520986.63,43415.55,11703.36,751887.91,64.25,0.2564,5,0,0,0,7.15,44.7,C,1
COMP_1296,paper,west_bengal,0.9,208908.88,17409.07,2629.55,188017.99,71.5,0.5696,15,5,0,0,7.77,50.2,B,2
COMP_1297,auto_components,jharkhand,0.89,302020.96,25168.41,6309.62,463058.53,73.39,0.6491,0,15,1,0,7.62,65.0,B+,3
COMP_1298,chemicals,west_bengal,0.9,527548.87,43962.41,11556.49,814113.41,70.45,0.0758,15,0,0,0,7.65,45.6,C,1
COMP_1299,plastics,bihar,0.84,61832.67,5152.72,924.6,51939.45,56.18,0.9586,0,10,0,0,7.58,67.7,B+,3
COMP_1300,chemicals,rajasthan,0.88,616262.65,51355.22,7072.28,938691.26,132.73,0.3895,0,0,0,1,7.04,49.1,C,1
COMP_1301,food_processing,tamil_nadu,0.68,249204.75,20767.06,4764.68,329747.72,69.21,0.479,15,0,0,1,6.56,59.3,B,2
COMP_1302,it_services,west_bengal,0.9,171529.97,14294.16,3719.84,154376.97,41.5,0.1435,0,0,0,1,8.26,54.6,B,2
COMP_1303,paper,rajasthan,0.88,365844.03,30487.0,8611.1,557253.63,64.71,0.2579,5,0,1,0,7.09,56.1,B,2
COMP_1304,chemicals,gujarat,0.82,174785.98,14565.5,1544.76,255746.85,165.56,0.8727,0,0,0,1,7.25,55.8,B,2
COMP_1305,auto_components,madhya_pradesh,0.83,498344.76,41528.73,8323.51,413626.15,49.69,0.3769,25,0,0,0,7.34,59.5,B,2
COMP_1306,it_services,karnataka,0.62,32125.55,2677.13,662.12,40581.0,61.29,0.802,30,0,0,0,8.77,64.4,B,2
COMP_1307,paper,west_bengal,0.9,171342.45,14278.54,1943.35,154208.21,79.35,0.5122,0,10,0,0,7.51,51.0,B,2
COMP_1308,chemicals,kerala,0.42,294778.02,24564.84,7184.71,313408.0,43.62,0.5112,0,0,0,0,8.11,45.8,C,1
COMP_1309,steel,rajasthan,0.88,469097.44,39091.45,11201.87,714529.23,63.79,0.7826,0,0,0,0,6.45,61.7,B,2
COMP_1310,plastics,maharashtra,0.79,282076.2,23506.35,2838.13,222840.19,78.52,0.3527,0,10,0,0,7.13,46.9,C,1
COMP_1311,textile,maharashtra,0.79,115249.22,9604.1,2085.69,91046.89,43.65,0.7141,0,0,0,0,7.64,61.1,B,2
COMP_1312,plastics,telangana,0.74,93319.75,7776.65,2179.95,69056.61,31.68,0.7649,0,0,0,0,7.35,54.2,B,2
COMP_1313,cement,bihar,0.84,710000.62,59166.72,7868.31,1053072.92,133.84,0.4267,10,0,1,1,6.01,62.0,B,2
COMP_1314,steel,rajasthan,0.88,744493.03,62041.09,17897.67,1134011.78,63.36,0.2851,0,5,0,0,7.04,42.0,C,1
COMP_1315,steel,tamil_nadu,0.68,311308.07,25942.34,3127.32,211689.49,67.69,0.6452,0,15,0,0,7.44,54.1,B,2
COMP_1316,cement,delhi,0.72,477515.61,39792.97,11915.5,650949.28,54.63,0.6219,0,15,0,0,6.87,56.9,B,2
COMP_1317,steel,madhya_pradesh,0.83,280230.26,23352.52,6650.71,412835.22,62.07,0.72,0,0,0,0,7.42,55.2,B,2
COMP_1318,plastics,punjab,0.76,170085.31,14173.78,3147.25,238663.71,75.83,0.6048,15,0,0,0,6.94,52.8,B,2
COMP_1319,plastics,chhattisgarh,0.92,92808.28,7734.02,2303.44,145077.9,62.98,0.8504,0,5,1,1,7.26,80.8,A,4
COMP_1320,auto_components,west_bengal,0.9,321051.05,26754.25,2791.9,495445.98,177.46,0.4535,15,0,0,0,7.43,47.1,C,1
COMP_1321,plastics,andhra_pradesh,0.72,103729.36,8644.11,2171.71,74685.14,34.39,0.7391,0,0,0,0,7.06,50.0,C,1
COMP_1322,food_processing,bihar,0.84,340547.64,28378.97,5687.9,286060.02,50.29,0.2232,0,0,0,1,6.38,54.5,B,2
COMP_1323,auto_components,jharkhand,0.89,196303.69,16358.64,2478.14,174710.29,70.5,0.7757,30,0,1,0,6.67,61.0,B,2
COMP_1324,plastics,bihar,0.84,192142.85,16011.9,1736.06,161400.0,92.97,0.545,5,0,0,0,7.37,52.1,B,2
COMP_1325,pharma,odisha,0.91,280302.92,23358.58,3160.9,255075.66,80.7,0.4442,0,0,0,0,7.67,51.4,B,2
COMP_1326,pharma,punjab,0.76,300834.58,25069.55,2926.03,228634.28,78.14,0.3965,0,10,0,0,8.83,48.5,C,1
COMP_1327,plastics,delhi,0.72,383010.61,31917.55,4855.32,275767.64,56.8,0.1123,30,0,1,0,8.12,54.8,B,2
COMP_1328,chemicals,gujarat,0.82,700061.41,58338.45,7984.09,574050.36,71.9,0.3657,0,0,0,1,7.51,43.9,C,1
COMP_1329,steel,west_bengal,0.9,361831.07,30152.59,3185.63,325647.96,102.22,0.9714,0,0,0,0,6.29,66.2,B+,3
COMP_1330,steel,telangana,0.74,935524.98,77960.41,19401.06,1294018.15,66.7,0.3112,5,15,0,1,7.1,58.4,B,2
COMP_1331,paper,west_bengal,0.9,274473.22,22872.77,4685.27,247025.9,52.72,0.5257,25,0,0,0,7.91,53.4,B,2
COMP_1332,pharma,kerala,0.42,228240.47,19020.04,4934.23,95861.0,19.43,0.5619,0,0,0,1,7.46,65.7,B+,3
COMP_1333,chemicals,tamil_nadu,0.68,550825.47,45902.12,12310.31,728852.26,59.21,0.3926,20,0,0,0,8.53,49.0,C,1
COMP_1334,textile,odisha,0.91,290062.9,24171.91,7085.93,263957.24,37.25,0.1067,0,5,0,0,7.44,46.6,C,1
COMP_1335,steel,karnataka,0.62,390708.13,32559.01,4912.48,242239.04,49.31,0.5949,0,10,0,0,6.32,53.0,B,2
COMP_1336,chemicals,punjab,0.76,616178.84,51348.24,9076.32,864622.14,95.26,0.2372,15,0,0,1,7.55,52.4,B,2
COMP_1337,paper,rajasthan,0.88,250349.29,20862.44,4217.42,381332.05,90.42,0.5442,10,0,0,1,7.58,60.3,B,2
COMP_1338,chemicals,jharkhand,0.89,270601.64,22550.14,4285.47,414886.44,96.81,0.8034,0,0,0,0,7.54,66.3,B+,3
COMP_1339,pharma,jharkhand,0.89,108313.85,9026.15,908.82,96399.32,106.07,0.8576,10,20,1,0,8.48,70.5,B+,3
COMP_1340,food_processing,punjab,0.76,144580.99,12048.42,1321.6,109881.55,83.14,0.4373,15,0,0,0,7.61,51.3,B,2
COMP_1341,food_processing,andhra_pradesh,0.72,239618.35,19968.2,4188.23,172525.21,41.19,0.4866,0,15,0,0,7.41,54.4,B,2
COMP_1342,cement,tamil_nadu,0.68,334143.66,27845.31,5321.75,442138.89,83.08,0.4299,5,0,0,0,6.76,48.0,C,1
COMP_1343,cement,andhra_pradesh,0.72,817280.78,68106.73,14694.27,588442.16,40.05,0.5093,0,5,0,1,6.68,59.3,B,2
COMP_1344,food_processing,west_bengal,0.9,49806.81,4150.57,975.01,44826.13,45.97,1.0,25,0,0,0,7.17,62.5,B,2
COMP_1345,food_processing,bihar,0.84,217659.56,18138.3,1915.46,182834.03,95.45,0.5451,5,0,0,0,7.37,56.8,B,2
COMP_1346,cement,chhattisgarh,0.92,661999.33,55166.61,7123.85,1034837.35,145.26,0.4174,0,0,0,0,6.65,52.5,B,2
COMP_1347,auto_components,jharkhand,0.89,397046.04,33087.17,4296.87,353370.98,82.24,0.4704,20,0,0,1,7.01,62.0,B,2
COMP_1348,steel,chhattisgarh,0.92,265549.59,22129.13,6344.54,415107.12,65.43,0.6606,0,5,0,0,6.54,64.0,B,2
COMP_1349,it_services,karnataka,0.62,95458.37,7954.86,1308.94,59184.19,45.22,0.4643,0,20,0,0,8.81,49.8,C,1
COMP_1350,it_services,telangana,0.74,65670.67,5472.56,870.52,48596.29,55.82,0.5991,15,0,0,0,8.78,54.1,B,2
COMP_1351,chemicals,karnataka,0.62,641287.67,53440.64,9743.36,397598.35,40.81,0.3247,10,10,0,0,7.95,55.6,B,2
COMP_1352,auto_components,jharkhand,0.89,126819.38,10568.28,2818.7,112869.25,40.04,0.7469,5,5,0,1,7.08,73.2,B+,3
COMP_1353,chemicals,chhattisgarh,0.92,464979.36,38748.28,10710.06,726855.73,67.87,0.3536,5,0,0,0,7.99,49.6,C,1
COMP_1354,paper,uttar_pradesh,0.85,242936.45,20244.7,3529.96,362752.71,102.76,0.5986,0,0,0,0,7.49,59.2,B,2
